,id_measurement,probability,class
0,0,0.019651327,0.0
1,1,0.6613047,1.0
2,2,0.004392001,0.0
3,3,0.0020759592,0.0
4,4,0.011521641,0.0
5,5,0.0044552754,0.0
6,6,0.11282927,0.0
7,7,0.0018468492,0.0
8,8,0.008260543,0.0
9,9,0.0024118389,0.0
10,10,0.00282159,0.0
11,11,0.003143519,0.0
12,12,0.006848784,0.0
13,13,0.252736,0.0
14,14,0.08138463,0.0
15,15,0.0010280459,0.0
16,16,0.049256165,0.0
17,17,0.0060282173,0.0
18,18,0.047168102,0.0
19,19,0.0031165753,0.0
20,20,0.0067846603,0.0
21,21,0.001765883,0.0
22,22,0.06388728,0.0
23,23,0.0053000166,0.0
24,24,0.0018886331,0.0
25,25,0.0014012267,0.0
26,26,0.001540314,0.0
27,27,0.0027535576,0.0
28,28,0.0015388941,0.0
29,29,0.0057358705,0.0
30,30,0.0067024087,0.0
31,31,0.005899223,0.0
32,32,0.0051732743,0.0
33,33,0.0022041292,0.0
34,34,0.0026130066,0.0
35,35,0.002690198,0.0
36,36,0.0012165966,0.0
37,37,0.0032395567,0.0
38,38,0.006930344,0.0
39,39,0.0046766703,0.0
40,40,0.03499345,0.0
41,41,0.3965995,0.0
42,42,0.0089834975,0.0
43,43,0.0025830495,0.0
44,44,0.0012175901,0.0
45,45,0.00054506515,0.0
46,46,0.0011954745,0.0
47,47,0.0027931663,0.0
48,48,0.060603008,0.0
49,49,0.0041623507,0.0
50,50,0.014090409,0.0
51,51,0.0040972508,0.0
52,52,0.0075572236,0.0
53,53,0.0013005382,0.0
54,54,0.012347162,0.0
55,55,0.0020751029,0.0
56,56,0.0039451895,0.0
57,57,0.0014754202,0.0
58,58,0.0024628253,0.0
59,59,0.008852797,0.0
60,60,0.0041999198,0.0
61,61,0.0015876128,0.0
62,62,0.0031933738,0.0
63,63,0.0035960656,0.0
64,64,0.0022994352,0.0
65,65,0.0028971317,0.0
66,66,0.007748392,0.0
67,67,0.76899445,1.0
68,68,0.006608756,0.0
69,69,0.0038789527,0.0
70,70,0.003002631,0.0
71,71,0.005119922,0.0
72,72,0.0034971682,0.0
73,73,0.0010388888,0.0
74,74,0.0033541082,0.0
75,75,0.0036721984,0.0
76,76,0.0043058186,0.0
77,77,0.01279638,0.0
78,78,0.00091446383,0.0
79,79,0.0023635735,0.0
80,80,0.14742424,0.0
81,81,0.0037029772,0.0
82,82,0.0057892553,0.0
83,83,0.00056834886,0.0
84,84,0.0043722223,0.0
85,85,0.0018357873,0.0
86,86,0.0026567916,0.0
87,87,0.0050971406,0.0
88,88,0.14642577,0.0
89,89,0.038720574,0.0
90,90,0.053938977,0.0
91,91,0.0022184122,0.0
92,92,0.0018619143,0.0
93,93,0.89545095,1.0
94,94,0.0058753397,0.0
95,95,0.61120296,1.0
96,96,0.767852,1.0
97,97,0.007097715,0.0
98,98,0.7690776,1.0
99,99,0.0023210086,0.0
100,100,0.0011378792,0.0
101,101,0.0031218007,0.0
102,102,0.003182494,0.0
103,103,0.0024160556,0.0
104,104,0.0013978926,0.0
105,105,0.003993619,0.0
106,106,0.00079928304,0.0
107,107,0.0014610619,0.0
108,108,0.004269554,0.0
109,109,0.010309394,0.0
110,110,0.0082211625,0.0
111,111,0.005975094,0.0
112,112,0.0016149823,0.0
113,113,0.003930194,0.0
114,114,0.0068754177,0.0
115,115,0.0035719157,0.0
116,116,0.00077257765,0.0
117,117,0.001999399,0.0
118,118,0.005312046,0.0
119,119,0.00078972563,0.0
120,120,0.04693008,0.0
121,121,0.0017035495,0.0
122,122,0.0036166785,0.0
123,123,0.0016077139,0.0
124,124,0.15003414,0.0
125,125,0.0033380552,0.0
126,126,0.0017799491,0.0
127,127,0.0035643969,0.0
128,128,0.0011886368,0.0
129,129,0.0023752213,0.0
130,130,0.0045573795,0.0
131,131,0.0014234938,0.0
132,132,0.0015370037,0.0
133,133,0.0033947646,0.0
134,134,0.002739748,0.0
135,135,0.0021456543,0.0
136,136,0.8751359,1.0
137,137,0.0023452167,0.0
138,138,0.0025975262,0.0
139,139,0.0017120366,0.0
140,140,0.0019327953,0.0
141,141,0.00042501645,0.0
142,142,0.004252921,0.0
143,143,0.0019697684,0.0
144,144,0.8692864,1.0
145,145,0.17197122,0.0
146,146,0.009610337,0.0
147,147,0.0022578377,0.0
148,148,0.38000765,0.0
149,149,0.005056173,0.0
150,150,0.0022166986,0.0
151,151,0.0023444013,0.0
152,152,0.86943364,1.0
153,153,0.0018178411,0.0
154,154,0.00087348593,0.0
155,155,0.015558467,0.0
156,156,0.003305528,0.0
157,157,0.0025805729,0.0
158,158,0.0029103984,0.0
159,159,0.01756299,0.0
160,160,0.004094081,0.0
161,161,0.0017095356,0.0
162,162,0.0038176517,0.0
163,163,0.0016826028,0.0
164,164,0.0024373066,0.0
165,165,0.008615336,0.0
166,166,0.0068779937,0.0
167,167,0.0039162375,0.0
168,168,0.002312447,0.0
169,169,0.00714334,0.0
170,170,0.012988473,0.0
171,171,0.0026376483,0.0
172,172,0.69241947,1.0
173,173,0.00092822086,0.0
174,174,0.0037831222,0.0
175,175,0.0013890153,0.0
176,176,0.0051250467,0.0
177,177,0.0436099,0.0
178,178,0.0023811902,0.0
179,179,0.0025237915,0.0
180,180,0.09155794,0.0
181,181,0.0031578632,0.0
182,182,0.0009018681,0.0
183,183,0.0018533849,0.0
184,184,0.0017918258,0.0
185,185,0.001049346,0.0
186,186,0.0023597078,0.0
187,187,0.0014913859,0.0
188,188,0.0049346527,0.0
189,189,0.022569332,0.0
190,190,0.2786268,0.0
191,191,0.0019063171,0.0
192,192,0.0011605263,0.0
193,193,0.0016460237,0.0
194,194,0.0023570277,0.0
195,195,0.0015926372,0.0
196,196,0.04730225,0.0
197,197,0.0017515402,0.0
198,198,0.0011245538,0.0
199,199,0.0012262441,0.0
200,200,0.0020636094,0.0
201,201,0.0008228017,0.0
202,202,0.010344615,0.0
203,203,0.006079591,0.0
204,204,0.0019000083,0.0
205,205,0.0029905702,0.0
206,206,0.0053953268,0.0
207,207,0.005111032,0.0
208,208,0.0022943092,0.0
209,209,0.0055660172,0.0
210,210,0.0016910825,0.0
211,211,0.005420261,0.0
212,212,0.00444786,0.0
213,213,0.007286372,0.0
214,214,0.0015866508,0.0
215,215,0.009852028,0.0
216,216,0.007007109,0.0
217,217,0.0032147327,0.0
218,218,0.0010879744,0.0
219,219,0.000955838,0.0
220,220,0.0018758961,0.0
221,221,0.0011276153,0.0
222,222,0.0033681535,0.0
223,223,0.0023986208,0.0
224,224,0.002867726,0.0
225,225,0.0013333223,0.0
226,226,0.21258764,0.0
227,227,0.0023908166,0.0
228,228,0.001349007,0.0
229,229,0.0059185657,0.0
230,230,0.0034529786,0.0
231,231,0.0016618598,0.0
232,232,0.0032782913,0.0
233,233,0.054673936,0.0
234,234,0.030613165,0.0
235,235,0.7515415,1.0
236,236,0.9364579,1.0
237,237,0.0030586498,0.0
238,238,0.0011380614,0.0
239,239,0.003363414,0.0
240,240,0.00210512,0.0
241,241,0.37190226,0.0
242,242,0.0023135308,0.0
243,243,0.0012849977,0.0
244,244,0.0016778862,0.0
245,245,0.004843065,0.0
246,246,0.0009950997,0.0
247,247,0.001961882,0.0
248,248,0.0021160569,0.0
249,249,0.011994121,0.0
