,id_measurement,probability,class
0,0,0.29816976,0.0
1,1,0.25509325,0.0
2,2,0.0035411909,0.0
3,3,0.005148308,0.0
4,4,0.0071012983,0.0
5,5,0.0018642294,0.0
6,6,0.033148635,0.0
7,7,0.0034538503,0.0
8,8,0.011729594,0.0
9,9,0.028461106,0.0
10,10,0.005359703,0.0
11,11,0.0047705816,0.0
12,12,0.0433066,0.0
13,13,0.3984996,0.0
14,14,0.10020886,0.0
15,15,0.0022085507,0.0
16,16,0.18181244,0.0
17,17,0.006380692,0.0
18,18,0.0120849935,0.0
19,19,0.0007477642,0.0
20,20,0.005237758,0.0
21,21,0.0036651937,0.0
22,22,0.043510735,0.0
23,23,0.032015834,0.0
24,24,0.0012238013,0.0
25,25,0.0044093076,0.0
26,26,0.0018526547,0.0
27,27,0.005991526,0.0
28,28,0.0017399779,0.0
29,29,0.0059608454,0.0
30,30,0.011292966,0.0
31,31,0.007993483,0.0
32,32,0.0061434936,0.0
33,33,0.0046285735,0.0
34,34,0.007591379,0.0
35,35,0.0071834563,0.0
36,36,0.0037264214,0.0
37,37,0.007340744,0.0
38,38,0.021599064,0.0
39,39,0.0036479118,0.0
40,40,0.572676,1.0
41,41,0.33338764,0.0
42,42,0.008166196,0.0
43,43,0.005460624,0.0
44,44,0.010615782,0.0
45,45,0.0007867808,0.0
46,46,0.014024447,0.0
47,47,0.021305911,0.0
48,48,0.008789398,0.0
49,49,0.004695822,0.0
50,50,0.00778861,0.0
51,51,0.0070584323,0.0
52,52,0.014535347,0.0
53,53,0.0050020353,0.0
54,54,0.071630605,0.0
55,55,0.0010187076,0.0
56,56,0.0068614054,0.0
57,57,0.0008437555,0.0
58,58,0.0015505481,0.0
59,59,0.01225639,0.0
60,60,0.0066902013,0.0
61,61,0.020811262,0.0
62,62,0.0025230139,0.0
63,63,0.004800631,0.0
64,64,0.0069518625,0.0
65,65,0.002458357,0.0
66,66,0.106838405,0.0
67,67,0.74385375,1.0
68,68,0.011314517,0.0
69,69,0.001881619,0.0
70,70,0.0064642862,0.0
71,71,0.006683515,0.0
72,72,0.0056157424,0.0
73,73,0.003405911,0.0
74,74,0.0017419752,0.0
75,75,0.007605437,0.0
76,76,0.17544009,0.0
77,77,0.0043401457,0.0
78,78,0.004451504,0.0
79,79,0.009801247,0.0
80,80,0.013593374,0.0
81,81,0.020239163,0.0
82,82,0.004536491,0.0
83,83,0.002687938,0.0
84,84,0.00351482,0.0
85,85,0.006863362,0.0
86,86,0.036237564,0.0
87,87,0.005615029,0.0
88,88,0.0579241,0.0
89,89,0.7870295,1.0
90,90,0.12415399,0.0
91,91,0.0049784845,0.0
92,92,0.00046626304,0.0
93,93,0.6533765,1.0
94,94,0.003728752,0.0
95,95,0.658259,1.0
96,96,0.69737434,1.0
97,97,0.0023188211,0.0
98,98,0.8041155,1.0
99,99,0.004211045,0.0
100,100,0.004762115,0.0
101,101,0.0027402432,0.0
102,102,0.0062801493,0.0
103,103,0.07634756,0.0
104,104,0.006238474,0.0
105,105,0.007885006,0.0
106,106,0.00432568,0.0
107,107,0.0030507052,0.0
108,108,0.010152858,0.0
109,109,0.022850476,0.0
110,110,0.024749177,0.0
111,111,0.009214445,0.0
112,112,0.005227832,0.0
113,113,0.0045053656,0.0
114,114,0.0034681812,0.0
115,115,0.0075829807,0.0
116,116,0.0044510667,0.0
117,117,0.005983673,0.0
118,118,0.0063017663,0.0
119,119,0.00041036686,0.0
120,120,0.07289267,0.0
121,121,0.00484035,0.0
122,122,0.0016661214,0.0
123,123,0.007756748,0.0
124,124,0.40094376,0.0
125,125,0.025348028,0.0
126,126,0.0046756873,0.0
127,127,0.0043829274,0.0
128,128,0.0108511355,0.0
129,129,0.0016003228,0.0
