,id_measurement,probability,class
0,0,0.08654244,0.0
1,1,0.63714665,1.0
2,2,0.0022816232,0.0
3,3,0.0006033803,0.0
4,4,0.009451224,0.0
5,5,0.0024844501,0.0
6,6,0.0016022536,0.0
7,7,0.0012952257,0.0
8,8,0.054507222,0.0
9,9,0.00793558,0.0
10,10,0.0014613415,0.0
11,11,0.013899333,0.0
12,12,0.02014577,0.0
13,13,0.364446,0.0
14,14,0.11857966,0.0
15,15,0.0016907718,0.0
16,16,0.08315904,0.0
17,17,0.0013382776,0.0
18,18,0.02654007,0.0
19,19,0.0017586942,0.0
20,20,0.0028801728,0.0
21,21,0.0013905286,0.0
22,22,0.002811919,0.0
23,23,0.04303004,0.0
24,24,0.0015460125,0.0
25,25,0.010632193,0.0
26,26,0.0012787611,0.0
27,27,0.00061063044,0.0
28,28,0.0024811304,0.0
29,29,0.0012320857,0.0
30,30,0.031653382,0.0
31,31,0.018195758,0.0
32,32,0.008402984,0.0
33,33,0.001352877,0.0
34,34,0.0022829946,0.0
35,35,0.0021218646,0.0
36,36,0.0011584273,0.0
37,37,0.0012450852,0.0
38,38,0.0034732907,0.0
39,39,0.0017067514,0.0
40,40,0.025312226,0.0
41,41,0.75400144,1.0
42,42,0.013453476,0.0
43,43,0.0014271846,0.0
44,44,0.0005558215,0.0
45,45,0.0011637405,0.0
46,46,0.0057299123,0.0
47,47,0.015875647,0.0
48,48,0.0011259163,0.0
49,49,0.0013095347,0.0
50,50,0.0046344274,0.0
51,51,0.0038115436,0.0
52,52,0.04256069,0.0
53,53,0.0015659119,0.0
54,54,0.30116996,0.0
55,55,0.00257272,0.0
56,56,0.0017938619,0.0
57,57,0.0012462356,0.0
58,58,0.014011411,0.0
59,59,0.0026924862,0.0
60,60,0.0004448353,0.0
61,61,0.0014589208,0.0
62,62,0.002050568,0.0
63,63,0.0014452992,0.0
64,64,0.0018962197,0.0
65,65,0.0020179602,0.0
66,66,0.024032295,0.0
67,67,0.64247155,1.0
68,68,0.0045286166,0.0
69,69,0.0029464792,0.0
70,70,0.0005058858,0.0
71,71,0.0026524032,0.0
72,72,0.0010084382,0.0
73,73,0.0015322041,0.0
74,74,0.0017263785,0.0
75,75,0.003216879,0.0
76,76,0.01047897,0.0
77,77,0.0036613436,0.0
78,78,0.0015972203,0.0
79,79,0.0015207655,0.0
80,80,0.01208031,0.0
81,81,0.0024813784,0.0
82,82,0.0014531049,0.0
83,83,0.0011824139,0.0
84,84,0.002290708,0.0
85,85,0.0015793904,0.0
86,86,0.00039778132,0.0
87,87,0.057552777,0.0
88,88,0.30120835,0.0
89,89,0.12279229,0.0
90,90,0.08442959,0.0
91,91,0.0044172606,0.0
92,92,0.0008650668,0.0
93,93,0.9927355,1.0
94,94,0.0004625374,0.0
95,95,0.44269827,0.0
96,96,0.5640982,1.0
97,97,0.001926711,0.0
98,98,0.6805447,1.0
99,99,0.0014031731,0.0
100,100,0.00033656062,0.0
101,101,0.0026794267,0.0
102,102,0.0005862749,0.0
103,103,0.0021859736,0.0
104,104,0.00056797575,0.0
105,105,0.0012970027,0.0
106,106,0.0028350642,0.0
107,107,0.0017854909,0.0
108,108,0.009981256,0.0
109,109,0.064452074,0.0
110,110,0.0004280901,0.0
111,111,0.019480178,0.0
112,112,0.0018505218,0.0
113,113,0.0035076677,0.0
114,114,0.0014988926,0.0
115,115,0.0016607937,0.0
116,116,0.0010120411,0.0
117,117,0.024388285,0.0
118,118,0.0043929145,0.0
119,119,0.0020956735,0.0
120,120,0.034447085,0.0
121,121,0.0015646771,0.0
122,122,0.0019303905,0.0
123,123,0.0012608208,0.0
124,124,0.038550533,0.0
125,125,0.0022224719,0.0
126,126,0.0018843802,0.0
127,127,0.0014773884,0.0
128,128,0.0017131012,0.0
129,129,0.0014947918,0.0
130,130,0.014163183,0.0
131,131,0.0021336947,0.0
132,132,0.0027044627,0.0
133,133,0.0019917712,0.0
134,134,0.0018174525,0.0
135,135,0.00067765545,0.0
136,136,0.866857,1.0
137,137,0.0028454005,0.0
138,138,0.0016597828,0.0
139,139,0.0027015,0.0
140,140,0.0037257085,0.0
141,141,0.0021365872,0.0
142,142,0.0034481431,0.0
143,143,0.0012105337,0.0
144,144,0.8750705,1.0
145,145,0.54118496,1.0
146,146,0.0069443574,0.0
147,147,0.0036489035,0.0
148,148,0.009442336,0.0
149,149,0.0026896424,0.0
150,150,0.0011155981,0.0
151,151,0.0020401943,0.0
152,152,0.93823814,1.0
153,153,0.002851353,0.0
154,154,0.012372662,0.0
155,155,0.070988305,0.0
156,156,0.0015678649,0.0
157,157,0.002796587,0.0
158,158,0.014049762,0.0
159,159,0.1060264,0.0
160,160,0.00055892166,0.0
161,161,0.025006324,0.0
162,162,0.0023302399,0.0
163,163,0.0012472165,0.0
164,164,0.0013345089,0.0
165,165,0.005256485,0.0
166,166,0.015660789,0.0
167,167,0.0021204322,0.0
168,168,0.018865567,0.0
169,169,0.01933907,0.0
170,170,0.0018624114,0.0
171,171,0.05198988,0.0
172,172,0.60485226,1.0
173,173,0.0010932772,0.0
174,174,0.0018393989,0.0
175,175,0.0029324538,0.0
176,176,0.0041789925,0.0
177,177,0.025153697,0.0
178,178,0.00061246176,0.0
179,179,0.0030182663,0.0
180,180,0.17729457,0.0
181,181,0.0015981551,0.0
182,182,0.0016168493,0.0
183,183,0.0020912886,0.0
184,184,0.00043446914,0.0
185,185,0.0015485717,0.0
186,186,0.0027274173,0.0
187,187,0.0011300618,0.0
188,188,0.012534299,0.0
189,189,0.15438554,0.0
190,190,0.97768766,1.0
