,id_measurement,probability,class
0,2904,0.007469222,0.0
1,2905,0.0038954108,0.0
2,2906,0.003872053,0.0
3,2907,0.009427308,0.0
4,2908,0.0020543644,0.0
5,2909,0.005065424,0.0
6,2910,0.005589618,0.0
7,2911,0.003084176,0.0
8,2912,0.01025619,0.0
9,2913,0.004066258,0.0
10,2914,0.001617925,0.0
11,2915,0.0033680848,0.0
12,2916,0.041206498,0.0
13,2917,0.0037773454,0.0
14,2918,0.047380544,0.0
15,2919,0.0056957444,0.0
16,2920,0.0015360103,0.0
17,2921,0.007909955,0.0
18,2922,0.010601599,0.0
19,2923,0.30901852,0.0
20,2924,0.0065884264,0.0
21,2925,0.004483785,0.0
22,2926,0.005303575,0.0
23,2927,0.1840121,0.0
24,2928,0.004121249,0.0
25,2929,0.0009959172,0.0
26,2930,0.0050107525,0.0
27,2931,0.0033677921,0.0
28,2932,0.004411475,0.0
29,2933,0.0027981515,0.0
30,2934,0.013392825,0.0
31,2935,0.036361206,0.0
32,2936,0.0022546132,0.0
33,2937,0.004051203,0.0
34,2938,0.0020200307,0.0
35,2939,2.7244248e-06,0.0
36,2940,0.03766444,0.0
37,2941,0.001977504,0.0
38,2942,0.0050623296,0.0
39,2943,0.0032544257,0.0
40,2944,0.009336067,0.0
41,2945,0.0069496175,0.0
42,2946,0.003844335,0.0
43,2947,0.007747531,0.0
44,2948,0.006224616,0.0
45,2949,0.0016763782,0.0
46,2950,0.025506053,0.0
47,2951,0.04915452,0.0
48,2952,0.00088802323,0.0
49,2953,0.007860748,0.0
50,2954,0.0054181204,0.0
51,2955,0.017178835,0.0
52,2956,0.0030352904,0.0
53,2957,0.0036644936,0.0
54,2958,0.0017715254,0.0
55,2959,0.0017966597,0.0
56,2960,0.004378024,0.0
57,2961,0.14004399,0.0
58,2962,0.0028866585,0.0
59,2963,0.006650474,0.0
60,2964,0.0032982358,0.0
61,2965,0.0041172607,0.0
62,2966,0.0073660137,0.0
63,2967,0.40594578,0.0
64,2968,0.0046287514,0.0
65,2969,0.00129504,0.0
66,2970,0.005807351,0.0
67,2971,0.0032292309,0.0
68,2972,0.008201152,0.0
69,2973,0.021749748,0.0
70,2974,0.0037740488,0.0
71,2975,0.008934514,0.0
72,2976,0.0016317804,0.0
73,2977,0.0033442765,0.0
74,2978,0.0035118721,0.0
75,2979,0.0075866166,0.0
76,2980,0.03153766,0.0
77,2981,0.017028173,0.0
78,2982,0.0027465222,0.0
79,2983,0.084700905,0.0
80,2984,0.004149228,0.0
81,2985,0.016045725,0.0
82,2986,0.008631386,0.0
83,2987,0.011059272,0.0
84,2988,0.0013850946,0.0
85,2989,0.003769471,0.0
86,2990,0.0042187283,0.0
87,2991,0.0068572573,0.0
88,2992,0.0027240198,0.0
89,2993,0.00581791,0.0
90,2994,0.2035637,0.0
91,2995,0.0010057417,0.0
92,2996,0.0037323833,0.0
93,2997,0.0024628302,0.0
94,2998,0.0015334353,0.0
95,2999,0.49017972,0.0
96,3000,0.0017158353,0.0
97,3001,0.0022086832,0.0
98,3002,0.0014071822,0.0
99,3003,0.008837751,0.0
100,3004,0.0016340705,0.0
101,3005,0.0030223357,0.0
102,3006,0.0047749667,0.0
103,3007,0.0014736399,0.0
104,3008,0.005846168,0.0
105,3009,0.0042865286,0.0
106,3010,0.002405963,0.0
107,3011,0.0063304277,0.0
