,id_measurement,probability,class
0,2904,0.124198176,0.0
1,2905,0.007772578,0.0
2,2906,0.0034586028,0.0
3,2907,0.015909012,0.0
4,2908,0.0024198615,0.0
5,2909,0.0027283926,0.0
6,2910,0.012671749,0.0
7,2911,0.0054573924,0.0
8,2912,0.00076890306,0.0
9,2913,0.0011779296,0.0
10,2914,0.0031862461,0.0
11,2915,0.0026416779,0.0
12,2916,0.5674798,1.0
13,2917,0.0044604535,0.0
14,2918,0.5507036,1.0
15,2919,0.0039308565,0.0
16,2920,0.0037449687,0.0
17,2921,0.006630699,0.0
18,2922,0.022281764,0.0
19,2923,0.08966228,0.0
20,2924,0.006636493,0.0
21,2925,0.005008554,0.0
22,2926,0.004158639,0.0
23,2927,0.005758275,0.0
24,2928,0.013314562,0.0
25,2929,0.0022151626,0.0
26,2930,0.0037392853,0.0
27,2931,0.06068187,0.0
28,2932,0.0034665202,0.0
29,2933,0.002597068,0.0
30,2934,0.010471161,0.0
31,2935,0.030569352,0.0
32,2936,0.020294344,0.0
33,2937,0.0038712218,0.0
34,2938,0.0026072976,0.0
35,2939,0.002512687,0.0
36,2940,0.1521579,0.0
37,2941,0.002798463,0.0
38,2942,0.0014231856,0.0
39,2943,0.0076433276,0.0
40,2944,0.0128876995,0.0
41,2945,0.0063209864,0.0
42,2946,0.0044493214,0.0
43,2947,0.017557807,0.0
44,2948,0.0035854864,0.0
45,2949,0.0022193391,0.0
46,2950,0.013597159,0.0
47,2951,0.11345804,0.0
48,2952,0.0018065837,0.0
49,2953,0.001414077,0.0
50,2954,0.010061341,0.0
51,2955,0.41907158,0.0
52,2956,0.0044377935,0.0
53,2957,0.006868701,0.0
54,2958,0.0061886306,0.0
55,2959,0.002616705,0.0
56,2960,0.009002905,0.0
57,2961,0.162945,0.0
58,2962,0.0025367686,0.0
59,2963,0.0036170306,0.0
60,2964,0.057498973,0.0
61,2965,0.005872697,0.0
62,2966,0.020135354,0.0
63,2967,0.6278085,1.0
64,2968,0.007275258,0.0
65,2969,0.0037302596,0.0
66,2970,0.003716832,0.0
67,2971,0.0014742517,0.0
68,2972,0.010755818,0.0
69,2973,0.01963238,0.0
70,2974,0.0039063278,0.0
71,2975,0.010334569,0.0
72,2976,0.0034426814,0.0
73,2977,0.0069999797,0.0
74,2978,0.008637475,0.0
75,2979,0.005703554,0.0
76,2980,0.07596002,0.0
77,2981,0.034017712,0.0
78,2982,0.00295228,0.0
79,2983,0.038622856,0.0
80,2984,0.0054656784,0.0
81,2985,0.008462879,0.0
82,2986,0.0041825483,0.0
83,2987,0.005862384,0.0
