,id_measurement,probability,class
0,2904,0.012230406,0.0
1,2905,0.0040673516,0.0
2,2906,0.00082725147,0.0
3,2907,0.0051967883,0.0
4,2908,0.001274699,0.0
5,2909,0.0014950501,0.0
6,2910,0.004156274,0.0
7,2911,0.0019938082,0.0
8,2912,0.007428668,0.0
9,2913,0.0024882215,0.0
10,2914,0.0017220876,0.0
11,2915,0.0025294214,0.0
12,2916,0.034807738,0.0
13,2917,0.0013288301,0.0
14,2918,0.1978092,0.0
15,2919,0.0011364043,0.0
16,2920,0.0017657947,0.0
17,2921,0.0014547699,0.0
18,2922,0.005756247,0.0
19,2923,0.14199437,0.0
20,2924,0.0019478162,0.0
21,2925,0.0025099695,0.0
22,2926,0.0014296473,0.0
23,2927,0.04796751,0.0
24,2928,0.0057914704,0.0
25,2929,0.0017181713,0.0
26,2930,0.0017278632,0.0
27,2931,0.0026663053,0.0
28,2932,0.0013461,0.0
29,2933,0.0015946932,0.0
30,2934,0.005319994,0.0
31,2935,0.12533927,0.0
32,2936,0.0012828441,0.0
33,2937,0.0017617254,0.0
34,2938,0.0017253977,0.0
35,2939,7.516322e-05,0.0
36,2940,0.06360239,0.0
37,2941,0.0012605314,0.0
38,2942,0.003099062,0.0
39,2943,0.0012044464,0.0
40,2944,0.0026803252,0.0
41,2945,0.0032218671,0.0
42,2946,0.0038925796,0.0
43,2947,0.0038938182,0.0
44,2948,0.001030241,0.0
45,2949,0.0017444047,0.0
46,2950,0.008489011,0.0
47,2951,0.064790994,0.0
48,2952,0.0012947929,0.0
49,2953,0.0023523967,0.0
50,2954,0.0017612426,0.0
51,2955,0.06453377,0.0
52,2956,0.0015784071,0.0
53,2957,0.0018454399,0.0
54,2958,0.0013864824,0.0
55,2959,0.0019075748,0.0
56,2960,0.005763645,0.0
57,2961,0.040811524,0.0
58,2962,0.0019814256,0.0
59,2963,0.001529364,0.0
60,2964,0.0023322352,0.0
61,2965,0.0013766288,0.0
62,2966,0.0021716675,0.0
63,2967,0.6498219,1.0
64,2968,0.0015176964,0.0
65,2969,0.0028007939,0.0
66,2970,0.00097233866,0.0
67,2971,0.0025670512,0.0
68,2972,0.0064037484,0.0
69,2973,0.017797811,0.0
70,2974,0.0018102747,0.0
71,2975,0.0017020467,0.0
72,2976,0.0018979269,0.0
73,2977,0.0020844878,0.0
74,2978,0.0021980016,0.0
75,2979,0.0018494362,0.0
76,2980,0.02432113,0.0
77,2981,0.020973502,0.0
78,2982,0.0012101999,0.0
79,2983,0.018546812,0.0
80,2984,0.0016394008,0.0
81,2985,0.0022259029,0.0
82,2986,0.0028965315,0.0
83,2987,0.004573083,0.0
84,2988,0.0018172937,0.0
85,2989,0.0017499353,0.0
86,2990,0.002705964,0.0
87,2991,0.0022141112,0.0
88,2992,0.0011756159,0.0
89,2993,0.003587352,0.0
90,2994,0.254901,0.0
91,2995,0.0014648916,0.0
92,2996,0.0023824843,0.0
93,2997,0.0018038985,0.0
94,2998,0.002535883,0.0
95,2999,0.20631172,0.0
96,3000,0.0010443293,0.0
97,3001,0.0014696941,0.0
98,3002,0.0013078506,0.0
99,3003,0.011336531,0.0
100,3004,0.0018591647,0.0
101,3005,0.0011443355,0.0
102,3006,0.004014186,0.0
103,3007,0.0016698971,0.0
104,3008,0.0015792556,0.0
105,3009,0.0031100195,0.0
106,3010,0.0006942853,0.0
107,3011,0.0013420398,0.0
108,3012,0.0016894637,0.0
109,3013,0.03329332,0.0
110,3014,0.0022126557,0.0
111,3015,0.018826729,0.0
112,3016,0.0010010952,0.0
113,3017,0.024729451,0.0
114,3018,0.0027954543,0.0
115,3019,0.0020070425,0.0
116,3020,0.0015558655,0.0
117,3021,0.0033407023,0.0
118,3022,0.0062443092,0.0
119,3023,0.0013930916,0.0
120,3024,0.046637084,0.0
121,3025,0.00077367394,0.0
122,3026,0.0012227433,0.0
123,3027,0.0030156618,0.0
124,3028,0.0010676048,0.0
125,3029,0.0026992552,0.0
126,3030,0.0012567119,0.0
127,3031,0.0017862072,0.0
128,3032,0.001567835,0.0
129,3033,0.0014217821,0.0
130,3034,0.008948563,0.0
131,3035,0.0033861154,0.0
