,id_measurement,probability,class
0,2904,0.0755659,0.0
1,2905,0.0022131149,0.0
2,2906,0.002300397,0.0
3,2907,0.013482031,0.0
4,2908,0.0028492415,0.0
5,2909,0.0011640671,0.0
6,2910,0.00865519,0.0
7,2911,0.0025038251,0.0
8,2912,6.984019e-05,0.0
9,2913,0.00089778926,0.0
10,2914,0.002335525,0.0
11,2915,0.0027937961,0.0
12,2916,0.134014,0.0
13,2917,0.0015656211,0.0
14,2918,0.6398711,1.0
15,2919,0.004663144,0.0
16,2920,0.003687893,0.0
17,2921,0.002259312,0.0
18,2922,0.011649036,0.0
19,2923,0.07486415,0.0
20,2924,0.0026278119,0.0
21,2925,0.0057213376,0.0
22,2926,0.002385475,0.0
23,2927,0.001216293,0.0
24,2928,0.01158802,0.0
25,2929,0.0019941488,0.0
26,2930,0.0035828108,0.0
27,2931,0.003913855,0.0
28,2932,0.002908751,0.0
29,2933,0.0025112901,0.0
30,2934,0.0038417191,0.0
31,2935,0.02244651,0.0
32,2936,0.003032198,0.0
33,2937,0.0033498122,0.0
34,2938,0.0019070093,0.0
35,2939,0.0016322263,0.0
36,2940,0.19062029,0.0
37,2941,0.0024668432,0.0
38,2942,0.0002893379,0.0
39,2943,0.004153703,0.0
40,2944,0.0058072517,0.0
41,2945,0.0021846178,0.0
42,2946,0.0072882148,0.0
43,2947,0.015920056,0.0
44,2948,0.0035343997,0.0
45,2949,0.002697609,0.0
46,2950,0.004168522,0.0
47,2951,0.34734228,0.0
48,2952,0.0020485725,0.0
49,2953,0.00012326028,0.0
50,2954,0.008319267,0.0
51,2955,0.21601631,0.0
52,2956,0.0022892558,0.0
53,2957,0.0022594635,0.0
54,2958,0.0026837715,0.0
55,2959,0.004011844,0.0
56,2960,0.0017567228,0.0
57,2961,0.11175346,0.0
58,2962,0.0023711324,0.0
59,2963,0.002112376,0.0
60,2964,0.0046323733,0.0
61,2965,0.0019448032,0.0
62,2966,0.011739493,0.0
63,2967,0.6614402,1.0
64,2968,0.0035437462,0.0
65,2969,0.0031269228,0.0
66,2970,0.003343789,0.0
67,2971,0.00070221757,0.0
68,2972,0.01441746,0.0
69,2973,0.025555268,0.0
70,2974,0.0042293277,0.0
71,2975,0.002884406,0.0
72,2976,0.0040760143,0.0
73,2977,0.0028987648,0.0
74,2978,0.0061335647,0.0
75,2979,0.0020511036,0.0
76,2980,0.22861165,0.0
77,2981,0.18488806,0.0
78,2982,0.0032353404,0.0
79,2983,0.11926064,0.0
80,2984,0.0026304375,0.0
81,2985,0.002273414,0.0
82,2986,0.005171449,0.0
83,2987,0.0032500853,0.0
84,2988,0.0030143,0.0
85,2989,0.0018904787,0.0
86,2990,0.00059785595,0.0
87,2991,0.0023628464,0.0
88,2992,0.003992555,0.0
89,2993,0.00022811115,0.0
90,2994,0.67839503,1.0
91,2995,0.0027243139,0.0
92,2996,0.0023995817,0.0
93,2997,0.0031342993,0.0
94,2998,0.0034748078,0.0
95,2999,0.81070673,1.0
96,3000,0.0013170294,0.0
97,3001,0.004999798,0.0
98,3002,0.0031384171,0.0
99,3003,0.010793584,0.0
100,3004,0.0033999323,0.0
101,3005,0.00223936,0.0
102,3006,0.020178756,0.0
103,3007,0.003487313,0.0
104,3008,0.0046922825,0.0
105,3009,0.0032326628,0.0
106,3010,0.002288241,0.0
107,3011,0.0039933007,0.0
108,3012,0.0018974754,0.0
109,3013,0.17138149,0.0
110,3014,0.006127106,0.0
111,3015,0.04270885,0.0
112,3016,0.0023431503,0.0
113,3017,0.041970327,0.0
114,3018,0.008533572,0.0
115,3019,0.000702152,0.0
116,3020,0.0014234722,0.0
117,3021,0.007398933,0.0
118,3022,0.0071605644,0.0
119,3023,0.0039144703,0.0
120,3024,0.21209964,0.0
121,3025,0.0021927091,0.0
122,3026,0.00285269,0.0
123,3027,0.0026280943,0.0
124,3028,0.0059367926,0.0
125,3029,0.008841912,0.0
126,3030,0.0029158997,0.0
127,3031,0.00248458,0.0
128,3032,0.0026731344,0.0
129,3033,0.0024952153,0.0
130,3034,0.030517146,0.0
131,3035,0.009040152,0.0
132,3036,0.002840356,0.0
133,3037,0.0043432685,0.0
134,3038,0.0039739246,0.0
135,3039,0.040104095,0.0
136,3040,0.006011566,0.0
137,3041,0.0036918058,0.0
138,3042,0.0032056267,0.0
139,3043,0.002237474,0.0
140,3044,0.0017997032,0.0
141,3045,0.010072194,0.0
142,3046,0.033105228,0.0
143,3047,0.005238382,0.0
