,id_measurement,probability,class
0,0,0.067912675,0.0
1,1,0.5530661,1.0
2,2,0.0048445817,0.0
3,3,0.00071705127,0.0
4,4,0.030362349,0.0
5,5,0.010073064,0.0
6,6,0.008660612,0.0
7,7,0.0025353995,0.0
8,8,0.059845515,0.0
9,9,0.016808879,0.0
10,10,0.0027556876,0.0
11,11,0.0029568905,0.0
12,12,0.07847594,0.0
13,13,0.52790284,1.0
14,14,0.08252275,0.0
15,15,0.0027018378,0.0
16,16,0.10805726,0.0
17,17,0.0021975876,0.0
18,18,0.17974344,0.0
19,19,0.001996742,0.0
20,20,0.007821989,0.0
21,21,0.0026264787,0.0
22,22,0.009026156,0.0
23,23,0.038255006,0.0
24,24,0.0019321771,0.0
25,25,0.005190838,0.0
26,26,0.0024732277,0.0
27,27,0.00038780706,0.0
28,28,0.002786127,0.0
29,29,0.0017557472,0.0
30,30,0.05244901,0.0
31,31,0.03346599,0.0
32,32,0.021428484,0.0
33,33,0.0027565593,0.0
34,34,0.003433857,0.0
35,35,0.008231421,0.0
36,36,0.0019928406,0.0
37,37,0.0032038095,0.0
38,38,0.014072265,0.0
39,39,0.0052855616,0.0
40,40,0.03574691,0.0
41,41,0.6191643,1.0
42,42,0.016314855,0.0
43,43,0.0022363958,0.0
44,44,0.0007625457,0.0
45,45,0.0034856927,0.0
46,46,0.011434476,0.0
47,47,0.035617393,0.0
48,48,0.0012879426,0.0
49,49,0.0035446214,0.0
50,50,0.014761533,0.0
51,51,0.0040059723,0.0
52,52,0.034624353,0.0
53,53,0.0023310636,0.0
54,54,0.07692843,0.0
55,55,0.002758203,0.0
56,56,0.004539143,0.0
57,57,0.0024477178,0.0
58,58,0.005245881,0.0
59,59,0.007953762,0.0
60,60,0.0004134623,0.0
61,61,0.0017849554,0.0
62,62,0.0029630626,0.0
63,63,0.0031786407,0.0
64,64,0.002051835,0.0
65,65,0.00534091,0.0
66,66,0.03211605,0.0
67,67,0.6541991,1.0
68,68,0.0058714384,0.0
69,69,0.004170088,0.0
70,70,0.0005315294,0.0
71,71,0.0024847386,0.0
72,72,0.0037060448,0.0
73,73,0.0024287074,0.0
74,74,0.002685426,0.0
75,75,0.008449118,0.0
76,76,0.0024451506,0.0
77,77,0.013102908,0.0
78,78,0.0018532216,0.0
79,79,0.001608223,0.0
80,80,0.005822487,0.0
81,81,0.008408282,0.0
82,82,0.006806152,0.0
83,83,0.002011009,0.0
84,84,0.0023091447,0.0
85,85,0.0016177486,0.0
86,86,0.00032004673,0.0
87,87,0.060220607,0.0
88,88,0.30362132,0.0
89,89,0.20822832,0.0
90,90,0.2364666,0.0
91,91,0.004573291,0.0
92,92,0.0027196375,0.0
93,93,0.51412666,1.0
94,94,0.00046359174,0.0
95,95,0.6805052,1.0
96,96,0.7088532,1.0
97,97,0.006643029,0.0
98,98,0.7428639,1.0
99,99,0.002985188,0.0
100,100,0.0002659441,0.0
101,101,0.003936596,0.0
102,102,0.00055166334,0.0
103,103,0.0008871268,0.0
104,104,0.0011029905,0.0
105,105,0.0018575822,0.0
106,106,0.0043705436,0.0
107,107,0.0026928587,0.0
108,108,0.0037655842,0.0
109,109,0.08840352,0.0
110,110,0.00032538248,0.0
111,111,0.023470607,0.0
112,112,0.0052847643,0.0
113,113,0.006011614,0.0
114,114,0.004021544,0.0
115,115,0.0020115403,0.0
116,116,0.003022623,0.0
117,117,0.0071836705,0.0
118,118,0.01698905,0.0
119,119,0.0027257677,0.0
120,120,0.07083793,0.0
121,121,0.002156486,0.0
122,122,0.006507731,0.0
123,123,0.004261872,0.0
124,124,0.13929619,0.0
125,125,0.0024993822,0.0
126,126,0.0024473523,0.0
127,127,0.0012232949,0.0
128,128,0.0034781084,0.0
129,129,0.0023336203,0.0
130,130,0.011738288,0.0
131,131,0.0020089834,0.0
132,132,0.003745967,0.0
133,133,0.002448202,0.0
134,134,0.0032075348,0.0
135,135,0.0004387552,0.0
136,136,0.6557768,1.0
137,137,0.0043629766,0.0
138,138,0.0037133975,0.0
139,139,0.0038495846,0.0
140,140,0.007544263,0.0
141,141,0.0042406465,0.0
142,142,0.020494891,0.0
143,143,0.0024602227,0.0
144,144,0.7263162,1.0
145,145,0.029723085,0.0
146,146,0.055235516,0.0
147,147,0.0030696297,0.0
148,148,0.013278073,0.0
149,149,0.007965389,0.0
150,150,0.0022730096,0.0
151,151,0.0035118437,0.0
152,152,0.4882997,0.0
153,153,0.012248594,0.0
154,154,0.0056029814,0.0
155,155,0.099047706,0.0
156,156,0.0018739152,0.0
157,157,0.0030324967,0.0
158,158,0.011549899,0.0
159,159,0.42104578,0.0
160,160,0.00035579407,0.0
161,161,0.027587367,0.0
162,162,0.007860034,0.0
163,163,0.0030428837,0.0
164,164,0.004409161,0.0
165,165,0.0005250736,0.0
166,166,0.029856175,0.0
167,167,0.0030922014,0.0
168,168,0.006288859,0.0
169,169,0.058617808,0.0
170,170,0.003127183,0.0
171,171,0.0885493,0.0
172,172,0.5022587,1.0
173,173,0.0035779083,0.0
174,174,0.003624321,0.0
175,175,0.0023986525,0.0
176,176,0.010425016,0.0
177,177,0.028352873,0.0
178,178,0.00094051094,0.0
179,179,0.0031289032,0.0
180,180,0.4760877,0.0
181,181,0.002161678,0.0
182,182,0.004466696,0.0
183,183,0.004938604,0.0
184,184,0.00042078414,0.0
185,185,0.0037439442,0.0
186,186,0.0024518243,0.0
187,187,0.0024994917,0.0
188,188,0.039052982,0.0
189,189,0.24687916,0.0
190,190,0.4592256,0.0
191,191,0.0019177684,0.0
192,192,0.0021240776,0.0
193,193,0.0020225865,0.0
194,194,0.0016825019,0.0
195,195,0.0015252437,0.0
196,196,0.021528367,0.0
197,197,0.0027373936,0.0
198,198,0.00043322388,0.0
199,199,0.0022839971,0.0
200,200,0.0024781073,0.0
201,201,0.0045410087,0.0
202,202,0.0049674376,0.0
203,203,0.009303549,0.0
204,204,0.0029597948,0.0
205,205,0.0021167186,0.0
206,206,0.0046314765,0.0
207,207,0.01024323,0.0
208,208,0.0014800132,0.0
209,209,0.0049323486,0.0
210,210,0.0016946807,0.0
211,211,0.013066553,0.0
212,212,0.002592265,0.0
213,213,0.03371225,0.0
214,214,0.003920393,0.0
215,215,0.0048854104,0.0
216,216,0.02392692,0.0
217,217,0.0028449935,0.0
218,218,0.0015601575,0.0
219,219,0.006824727,0.0
220,220,0.00087399496,0.0
221,221,0.0010462656,0.0
222,222,0.0033254577,0.0
223,223,0.0039095893,0.0
224,224,0.0026649095,0.0
225,225,0.0024438377,0.0
226,226,0.11554489,0.0
227,227,0.0019302306,0.0
228,228,0.0017675498,0.0
229,229,0.0075542945,0.0
230,230,0.0004880313,0.0
231,231,0.002133834,0.0
232,232,0.013678729,0.0
233,233,0.09705628,0.0
234,234,0.032038637,0.0
235,235,0.4341786,0.0
236,236,0.7738733,1.0
237,237,0.0021535135,0.0
238,238,0.002235265,0.0
239,239,0.0033325106,0.0
240,240,0.0029421817,0.0
241,241,0.11466084,0.0
242,242,0.0005101067,0.0
243,243,0.0022649602,0.0
244,244,0.0015496012,0.0
245,245,0.0017998487,0.0
246,246,0.0027589498,0.0
247,247,0.003118308,0.0
248,248,0.0029200143,0.0
