,id_measurement,probability,class
0,2904,0.009787822,0.0
1,2905,0.0043964153,0.0
2,2906,0.003428869,0.0
3,2907,0.007358699,0.0
4,2908,0.0036079579,0.0
5,2909,0.0024335333,0.0
6,2910,0.010477269,0.0
7,2911,0.0064742803,0.0
8,2912,0.00709185,0.0
9,2913,0.003056202,0.0
10,2914,0.013946809,0.0
11,2915,0.0035524804,0.0
12,2916,0.02473152,0.0
13,2917,0.005963598,0.0
14,2918,0.033252966,0.0
15,2919,0.0056252885,0.0
16,2920,0.0062677874,0.0
17,2921,0.003313599,0.0
18,2922,0.0035306935,0.0
19,2923,0.0044264845,0.0
20,2924,0.0033408264,0.0
21,2925,0.004089206,0.0
22,2926,0.0032071094,0.0
23,2927,0.0037277942,0.0
24,2928,0.0022342466,0.0
25,2929,0.008166547,0.0
26,2930,0.003562037,0.0
27,2931,0.004011655,0.0
28,2932,0.00340862,0.0
29,2933,0.0048030154,0.0
30,2934,0.001355911,0.0
31,2935,0.00833354,0.0
32,2936,0.0034112432,0.0
33,2937,0.0036666463,0.0
34,2938,0.0021705353,0.0
35,2939,0.0034707037,0.0
36,2940,0.007010557,0.0
37,2941,0.0034892573,0.0
38,2942,0.0035626139,0.0
39,2943,0.0066679902,0.0
40,2944,0.0032833838,0.0
41,2945,0.004208326,0.0
42,2946,0.002549725,0.0
43,2947,0.001494887,0.0
44,2948,0.0030979954,0.0
45,2949,0.0034697324,0.0
46,2950,0.0015712768,0.0
47,2951,0.006380423,0.0
48,2952,0.0045408,0.0
49,2953,0.0019652608,0.0
50,2954,0.0020003412,0.0
51,2955,0.044706635,0.0
52,2956,0.003949877,0.0
53,2957,0.004215692,0.0
54,2958,0.0037701982,0.0
55,2959,0.0064387796,0.0
56,2960,0.010530964,0.0
57,2961,0.032991085,0.0
58,2962,0.0027658395,0.0
59,2963,0.0012736449,0.0
60,2964,0.0035315927,0.0
61,2965,0.0022990655,0.0
62,2966,0.0036919601,0.0
63,2967,0.69908667,1.0
64,2968,0.029258115,0.0
65,2969,0.0033620016,0.0
66,2970,0.005080965,0.0
67,2971,0.0016335277,0.0
68,2972,0.005004174,0.0
69,2973,0.021301433,0.0
70,2974,0.0042394307,0.0
71,2975,0.0036402268,0.0
72,2976,0.004041909,0.0
73,2977,0.0032774233,0.0
74,2978,0.0035498668,0.0
75,2979,0.0029401511,0.0
76,2980,0.017900992,0.0
77,2981,0.0018038591,0.0
78,2982,0.0039067324,0.0
79,2983,0.0050212834,0.0
80,2984,0.0026346054,0.0
81,2985,0.0035866566,0.0
82,2986,0.002298593,0.0
83,2987,0.0034380644,0.0
84,2988,0.009190433,0.0
85,2989,0.0064246682,0.0
86,2990,0.0059910375,0.0
87,2991,0.0052352822,0.0
88,2992,0.0049610543,0.0
89,2993,0.019034354,0.0
90,2994,0.010988212,0.0
91,2995,0.0020032877,0.0
92,2996,0.0036459365,0.0
93,2997,0.003884746,0.0
94,2998,0.004715034,0.0
95,2999,0.52923805,1.0
96,3000,0.0042196936,0.0
97,3001,0.0037681533,0.0
98,3002,0.0027397247,0.0
99,3003,0.0038583865,0.0
100,3004,0.0021233652,0.0
101,3005,0.0055791475,0.0
102,3006,0.0036329667,0.0
103,3007,0.0042686863,0.0
104,3008,0.007074659,0.0
105,3009,0.0048005357,0.0
106,3010,0.0017533404,0.0
107,3011,0.0015987753,0.0
108,3012,0.0024044788,0.0
109,3013,0.1389464,0.0
110,3014,0.0032523186,0.0
111,3015,0.0036412473,0.0
112,3016,0.0026373924,0.0
113,3017,0.010007352,0.0
114,3018,0.0013498489,0.0
115,3019,0.010140923,0.0
116,3020,0.0035492326,0.0
117,3021,0.010742989,0.0
118,3022,0.0014829279,0.0
119,3023,0.005430236,0.0
120,3024,0.011981175,0.0
121,3025,0.0034540996,0.0
122,3026,0.0025581208,0.0
123,3027,0.0012451943,0.0
124,3028,0.003639618,0.0
125,3029,0.0021871182,0.0
126,3030,0.0044269823,0.0
127,3031,0.0031661538,0.0
128,3032,0.00583301,0.0
129,3033,0.0027751944,0.0
130,3034,0.007346362,0.0
131,3035,0.011176028,0.0
132,3036,0.0018491828,0.0
133,3037,0.0041010217,0.0
134,3038,0.0024773546,0.0
135,3039,0.005867193,0.0
136,3040,0.0044663185,0.0
137,3041,0.0031888825,0.0
138,3042,0.003647728,0.0
139,3043,0.0031906248,0.0
140,3044,0.004488476,0.0
141,3045,0.0018666213,0.0
142,3046,0.0037249718,0.0
143,3047,0.0018373897,0.0
144,3048,0.003951299,0.0
145,3049,0.002945661,0.0
146,3050,0.003797667,0.0
147,3051,0.0025791442,0.0
148,3052,0.0032223726,0.0
149,3053,0.0023225371,0.0
150,3054,0.0025717325,0.0
151,3055,0.4003144,0.0
152,3056,0.0033550886,0.0
153,3057,0.0040548523,0.0
154,3058,0.0038080667,0.0
155,3059,0.0029720103,0.0
156,3060,0.0028481851,0.0
157,3061,0.0026017805,0.0
158,3062,0.0027610022,0.0
159,3063,0.028712843,0.0
160,3064,0.041130345,0.0
161,3065,0.003494849,0.0
162,3066,0.0042595877,0.0
163,3067,0.0057253125,0.0
164,3068,0.006479822,0.0
165,3069,0.0017717547,0.0
166,3070,0.0029912116,0.0
167,3071,0.0046705706,0.0
168,3072,0.0035236124,0.0
169,3073,0.020273525,0.0
170,3074,0.0026051681,0.0
171,3075,0.0034248107,0.0
172,3076,0.030669274,0.0
173,3077,0.004414292,0.0
174,3078,0.0037222037,0.0
175,3079,0.0021645701,0.0
176,3080,0.0046950844,0.0
177,3081,0.0017034163,0.0
178,3082,0.003736847,0.0
179,3083,0.003921799,0.0
180,3084,0.0029344077,0.0
181,3085,0.0032464587,0.0
182,3086,0.35158122,0.0
183,3087,0.004698586,0.0
184,3088,0.0022278354,0.0
185,3089,0.0035010253,0.0
186,3090,0.0035496894,0.0
187,3091,0.0030133184,0.0
188,3092,0.0039998586,0.0
189,3093,0.0015415591,0.0
190,3094,0.0032896432,0.0
191,3095,0.0022707647,0.0
192,3096,0.0043269247,0.0
193,3097,0.0029276866,0.0
194,3098,0.0051097283,0.0
195,3099,0.0025986924,0.0
196,3100,0.0050618015,0.0
197,3101,0.00302135,0.0
198,3102,0.018459056,0.0
199,3103,0.0069024456,0.0
200,3104,0.003214181,0.0
201,3105,0.0042668646,0.0
202,3106,0.00475008,0.0
203,3107,0.0050518145,0.0
204,3108,0.015832227,0.0
205,3109,0.0036629604,0.0
206,3110,0.0019344636,0.0
207,3111,0.0047073583,0.0
208,3112,0.0058261133,0.0
209,3113,0.0034755412,0.0
210,3114,0.041746702,0.0
211,3115,0.0057902597,0.0
212,3116,0.004469137,0.0
213,3117,0.010523489,0.0
214,3118,0.004624496,0.0
215,3119,0.003302336,0.0
216,3120,0.009241833,0.0
217,3121,0.00726965,0.0
218,3122,0.0035319852,0.0
219,3123,0.006338741,0.0
220,3124,0.0020070586,0.0
221,3125,0.0035775614,0.0
222,3126,0.0029977984,0.0
223,3127,0.048426326,0.0
224,3128,0.003026311,0.0
225,3129,0.005077083,0.0
226,3130,0.14818494,0.0
227,3131,0.0021561885,0.0
228,3132,0.0012599617,0.0
229,3133,0.004736297,0.0
230,3134,0.004385411,0.0
231,3135,0.003997984,0.0
232,3136,0.0025717008,0.0
233,3137,0.0045245644,0.0
234,3138,0.0031211153,0.0
235,3139,0.0051087514,0.0
236,3140,0.003247769,0.0
237,3141,0.041470904,0.0
